2,s1155,Mini-ITX,DDR3,3.1,1,1333,2048,8,450,14390,home
2,s1150,mATX,DDR3,3.0,2,1333,1024,500,450,14390,home
2,FM2,mATX,DDR3,3.8,2,1333,1024,1000,450,14390,home
2,s1150,mATX,DDR3,3.1,2,1333,1024,500,450,14390,home
4,FM2,mATX,DDR3,3.1,2,1333,1024,500,450,14390,home
4,FM2,mATX,DDR3,3.2,8,1333,0,1000,450,14390,home
2,FM2,mATX,DDR3,3.9,2,1333,1024,500,450,14490,home
2,FM2,mATX,DDR3,3.8,4,1333,0,2000,450,14490,home
4,FM2,mATX,DDR3,3.2,2,1333,1024,500,450,14490,home
2,FM2,mATX,DDR3,3.4,2,1333,2048,500,450,14490,home
4,FM2,mATX,DDR3,3.0,1,1333,2048,8,400,14490,home
4,FM2,mATX,DDR3,3.0,2,1333,1024,500,450,14490,home
2,FM2,mATX,DDR3,3.7,8,1333,0,500,450,14490,home
4,FM2,mATX,DDR3,3.0,1,1333,2048,8,450,14490,home
2,FM2,mATX,DDR3,3.4,8,1333,0,500,450,14490,home
2,s1150,mATX,DDR3,3.1,2,1333,1024,500,450,14590,home
2,FM2,mATX,DDR3,3.8,4,1333,1024,250,450,14590,home
2,s1150,mATX,DDR3,2.7,2,1333,1024,1000,450,14590,home
4,FM2,mATX,DDR3,3.1,2,1333,1024,500,450,14590,home
4,FM2,mATX,DDR3,3.5,1,1333,1024,8,400,14590,home
2,s1150,mATX,DDR3,3.0,2,1333,1024,250,450,14590,home
2,s1150,mATX,DDR3,2.7,4,1333,1024,500,450,14590,home
2,s1150,mATX,DDR3,3.0,2,1333,1024,500,450,14590,home
2,FM2,mATX,DDR3,3.9,4,1333,0,500,450,14590,home
2,s1150,mATX,DDR3,3.1,2,1333,1024,500,450,14590,home
4,FM2,mATX,DDR3,3.0,2,1333,2048,500,450,14590,home
2,FM2,mATX,DDR3,3.7,4,1333,1024,1000,450,14590,home
2,FM2,mATX,DDR3,3.4,4,1333,1024,500,450,14590,home
4,FM2,mATX,DDR3,3.1,1,1333,2048,8,400,14590,home
4,FM2,mATX,DDR3,3.1,2,1333,1024,1000,450,14590,home
2,s1150,mATX,DDR3,2.7,2,1333,2048,500,450,14590,home
2,FM2,mATX,DDR3,3.7,4,1333,1024,500,450,14590,home
2,FM2,mATX,DDR3,3.4,4,1333,1024,1000,450,14590,home
6,AM3+,mATX,DDR3,3.5,1,1333,1024,8,400,14590,home
4,FM2,mATX,DDR3,3.2,4,1333,0,500,450,14590,home
2,FM2,mATX,DDR3,3.9,2,1333,1024,500,450,14590,home
2,s1150,mATX,DDR3,3.1,2,1333,1024,1000,450,14590,home
2,s1150,mATX,DDR3,3.3,2,1333,1024,500,450,14590,home
2,s1150,mATX,DDR3,3.0,2,1333,1024,1000,450,14590,home
4,FM2,mATX,DDR3,3.2,2,1333,1024,500,450,14590,home
2,FM2,mATX,DDR3,3.7,4,1333,1024,1000,450,14690,home
2,FM2,mATX,DDR3,3.7,4,1333,2048,500,450,14690,home
2,FM2,mATX,DDR3,3.7,2,1333,1024,500,450,14690,home
2,FM2,mATX,DDR3,3.8,2,1333,2048,500,450,14690,home
2,FM2,mATX,DDR3,3.4,4,1333,1024,1000,450,14690,home
2,FM2,mATX,DDR3,3.4,2,1333,1024,500,450,14690,home
2,s1150,mATX,DDR3,3.3,2,1333,1024,500,450,14690,home
